Time (sec), Theta_0, Theta_1, Theta_2, Theta_3, Theta_4, ThetaDes_0, ThetaDes_1, ThetaDes_2, ThetaDes_3, ThetaDes_4
6.054000, -0.130303, -0.130303, 0.578948, -0.914665, -0.958760, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.059000, -0.129355, -0.129355, 0.578984, -0.914661, -0.958765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.059000, -0.132404, -0.132404, 0.579013, -0.914649, -0.958781, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.060000, -0.134899, -0.134899, 0.579041, -0.914649, -0.958800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.060000, -0.137306, -0.137306, 0.579067, -0.914641, -0.958821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.060000, -0.139282, -0.139282, 0.579094, -0.914642, -0.958841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.060000, -0.140655, -0.140655, 0.579124, -0.914639, -0.958860, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.060000, -0.141740, -0.141740, 0.579156, -0.914640, -0.958877, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.061000, -0.142405, -0.142405, 0.579192, -0.914640, -0.958891, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.064000, -0.143584, -0.143584, 0.579229, -0.914640, -0.958905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.064000, -0.146808, -0.146808, 0.579265, -0.914636, -0.958921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.065000, -0.149481, -0.149481, 0.579302, -0.914638, -0.958938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.065000, -0.152302, -0.152302, 0.579340, -0.914637, -0.958953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.065000, -0.154591, -0.154591, 0.579380, -0.914640, -0.958968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.065000, -0.156302, -0.156302, 0.579423, -0.914642, -0.958981, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.066000, -0.157805, -0.157805, 0.579469, -0.914644, -0.958992, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.066000, -0.159483, -0.159483, 0.579517, -0.914646, -0.959002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.066000, -0.160861, -0.160861, 0.579568, -0.914649, -0.959010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.066000, -0.161787, -0.161787, 0.579621, -0.914651, -0.959017, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.067000, -0.162285, -0.162285, 0.579676, -0.914654, -0.959022, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.067000, -0.163177, -0.163177, 0.579731, -0.914655, -0.959028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.067000, -0.163631, -0.163631, 0.579788, -0.914657, -0.959032, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.067000, -0.163674, -0.163674, 0.579845, -0.914659, -0.959036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.068000, -0.163338, -0.163338, 0.579904, -0.914660, -0.959039, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.068000, -0.163473, -0.163473, 0.579961, -0.914660, -0.959042, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.068000, -0.163241, -0.163241, 0.580019, -0.914660, -0.959045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.068000, -0.162629, -0.162629, 0.580076, -0.914660, -0.959048, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.068000, -0.161681, -0.161681, 0.580134, -0.914659, -0.959050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.069000, -0.160438, -0.160438, 0.580192, -0.914659, -0.959052, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.069000, -0.159780, -0.159780, 0.580248, -0.914656, -0.959054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.069000, -0.158857, -0.158857, 0.580303, -0.914654, -0.959056, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.069000, -0.157619, -0.157619, 0.580358, -0.914651, -0.959058, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.070000, -0.156118, -0.156118, 0.580412, -0.914649, -0.959060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.070000, -0.155000, -0.155000, 0.580464, -0.914644, -0.959062, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.070000, -0.153703, -0.153703, 0.580515, -0.914640, -0.959064, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.073000, -0.152336, -0.152336, 0.580565, -0.914637, -0.959067, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.073000, -0.153120, -0.153120, 0.580612, -0.914628, -0.959074, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.073000, -0.153338, -0.153338, 0.580656, -0.914625, -0.959083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.073000, -0.153068, -0.153068, 0.580700, -0.914620, -0.959091, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.074000, -0.152535, -0.152535, 0.580745, -0.914616, -0.959099, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.074000, -0.152507, -0.152507, 0.580788, -0.914612, -0.959106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.074000, -0.152161, -0.152161, 0.580832, -0.914608, -0.959113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.074000, -0.151529, -0.151529, 0.580876, -0.914604, -0.959120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.075000, -0.150742, -0.150742, 0.580922, -0.914601, -0.959126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.075000, -0.150420, -0.150420, 0.580967, -0.914597, -0.959132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.075000, -0.149808, -0.149808, 0.581012, -0.914594, -0.959138, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.075000, -0.149150, -0.149150, 0.581058, -0.914591, -0.959143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.076000, -0.148233, -0.148233, 0.581105, -0.914588, -0.959148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.076000, -0.147670, -0.147670, 0.581151, -0.914585, -0.959153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.076000, -0.146969, -0.146969, 0.581197, -0.914581, -0.959157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.076000, -0.146088, -0.146088, 0.581242, -0.914578, -0.959162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.076000, -0.144953, -0.144953, 0.581288, -0.914575, -0.959166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.077000, -0.143590, -0.143590, 0.581335, -0.914572, -0.959169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.077000, -0.142621, -0.142621, 0.581379, -0.914568, -0.959173, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.077000, -0.141561, -0.141561, 0.581423, -0.914564, -0.959177, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.077000, -0.140351, -0.140351, 0.581466, -0.914561, -0.959181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.078000, -0.138918, -0.138918, 0.581509, -0.914558, -0.959184, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.078000, -0.137880, -0.137880, 0.581551, -0.914553, -0.959188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.078000, -0.136640, -0.136640, 0.581591, -0.914549, -0.959192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.078000, -0.135248, -0.135248, 0.581631, -0.914545, -0.959195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.078000, -0.133823, -0.133823, 0.581670, -0.914542, -0.959198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.079000, -0.132223, -0.132223, 0.581709, -0.914539, -0.959201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.079000, -0.131062, -0.131062, 0.581747, -0.914534, -0.959205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.079000, -0.129740, -0.129740, 0.581784, -0.914530, -0.959208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.079000, -0.128274, -0.128274, 0.581820, -0.914527, -0.959211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.080000, -0.126832, -0.126832, 0.581856, -0.914523, -0.959214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.080000, -0.125810, -0.125810, 0.581890, -0.914519, -0.959217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.080000, -0.124616, -0.124616, 0.581923, -0.914516, -0.959221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.080000, -0.123273, -0.123273, 0.581955, -0.914512, -0.959224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.086000, -0.121972, -0.121972, 0.581988, -0.914509, -0.959227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.086000, -0.125245, -0.125245, 0.582014, -0.914496, -0.959242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.086000, -0.128002, -0.128002, 0.582038, -0.914498, -0.959259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.086000, -0.129785, -0.129785, 0.582062, -0.914492, -0.959277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.087000, -0.131234, -0.131234, 0.582088, -0.914494, -0.959293, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.087000, -0.132991, -0.132991, 0.582114, -0.914491, -0.959309, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.087000, -0.134418, -0.134418, 0.582143, -0.914493, -0.959323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.087000, -0.135371, -0.135371, 0.582175, -0.914494, -0.959335, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.087000, -0.136148, -0.136148, 0.582210, -0.914496, -0.959346, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.088000, -0.136747, -0.136747, 0.582247, -0.914497, -0.959354, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.088000, -0.137772, -0.137772, 0.582287, -0.914499, -0.959362, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.088000, -0.138500, -0.138500, 0.582327, -0.914500, -0.959369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.088000, -0.138882, -0.138882, 0.582370, -0.914503, -0.959375, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.089000, -0.138930, -0.138930, 0.582414, -0.914505, -0.959381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.089000, -0.139473, -0.139473, 0.582459, -0.914507, -0.959386, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.089000, -0.139657, -0.139657, 0.582503, -0.914509, -0.959391, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.089000, -0.139501, -0.139501, 0.582548, -0.914511, -0.959396, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.089000, -0.139033, -0.139033, 0.582593, -0.914512, -0.959400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.090000, -0.138278, -0.138278, 0.582639, -0.914514, -0.959404, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.090000, -0.138080, -0.138080, 0.582683, -0.914514, -0.959408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.090000, -0.137600, -0.137600, 0.582727, -0.914513, -0.959412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.090000, -0.136813, -0.136813, 0.582770, -0.914513, -0.959416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.091000, -0.135759, -0.135759, 0.582813, -0.914513, -0.959420, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.091000, -0.135228, -0.135228, 0.582854, -0.914511, -0.959424, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.091000, -0.134525, -0.134525, 0.582894, -0.914509, -0.959428, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.091000, -0.133550, -0.133550, 0.582933, -0.914508, -0.959432, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.091000, -0.132346, -0.132346, 0.582972, -0.914506, -0.959436, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.092000, -0.130945, -0.130945, 0.583010, -0.914504, -0.959440, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.092000, -0.129967, -0.129967, 0.583047, -0.914501, -0.959444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.092000, -0.128838, -0.128838, 0.583083, -0.914498, -0.959449, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.092000, -0.127682, -0.127682, 0.583118, -0.914495, -0.959453, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.093000, -0.126376, -0.126376, 0.583153, -0.914492, -0.959457, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.093000, -0.125482, -0.125482, 0.583186, -0.914489, -0.959462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.093000, -0.124426, -0.124426, 0.583217, -0.914485, -0.959467, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.099000, -0.123261, -0.123261, 0.583249, -0.914482, -0.959472, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.099000, -0.126747, -0.126747, 0.583274, -0.914469, -0.959489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.100000, -0.129692, -0.129692, 0.583297, -0.914470, -0.959509, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.100000, -0.132470, -0.132470, 0.583319, -0.914462, -0.959532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.100000, -0.134803, -0.134803, 0.583342, -0.914465, -0.959553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.100000, -0.136484, -0.136484, 0.583368, -0.914462, -0.959573, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.100000, -0.137889, -0.137889, 0.583397, -0.914464, -0.959591, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.101000, -0.138835, -0.138835, 0.583429, -0.914465, -0.959606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.101000, -0.140306, -0.140306, 0.583464, -0.914465, -0.959621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.101000, -0.141398, -0.141398, 0.583502, -0.914466, -0.959634, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.101000, -0.142342, -0.142342, 0.583542, -0.914468, -0.959645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.102000, -0.142927, -0.142927, 0.583585, -0.914470, -0.959655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.104000, -0.143962, -0.143962, 0.583628, -0.914471, -0.959665, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.105000, -0.145958, -0.145958, 0.583671, -0.914470, -0.959676, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.105000, -0.148276, -0.148276, 0.583712, -0.914470, -0.959689, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.105000, -0.149997, -0.149997, 0.583754, -0.914472, -0.959701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.105000, -0.151327, -0.151327, 0.583797, -0.914473, -0.959713, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.106000, -0.152282, -0.152282, 0.583842, -0.914475, -0.959723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.106000, -0.153388, -0.153388, 0.583888, -0.914477, -0.959732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.106000, -0.154264, -0.154264, 0.583935, -0.914478, -0.959741, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.106000, -0.154732, -0.154732, 0.583983, -0.914479, -0.959748, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.107000, -0.154824, -0.154824, 0.584034, -0.914481, -0.959754, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.107000, -0.155354, -0.155354, 0.584084, -0.914481, -0.959760, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.107000, -0.155502, -0.155502, 0.584135, -0.914482, -0.959765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.107000, -0.155284, -0.155284, 0.584187, -0.914482, -0.959770, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.107000, -0.154741, -0.154741, 0.584239, -0.914483, -0.959775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.108000, -0.153902, -0.153902, 0.584292, -0.914483, -0.959778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.108000, -0.153613, -0.153613, 0.584344, -0.914482, -0.959782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.108000, -0.153041, -0.153041, 0.584396, -0.914480, -0.959786, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.108000, -0.152154, -0.152154, 0.584448, -0.914479, -0.959789, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.109000, -0.150990, -0.150990, 0.584499, -0.914478, -0.959792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.109000, -0.150367, -0.150367, 0.584549, -0.914475, -0.959795, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.109000, -0.149512, -0.149512, 0.584598, -0.914472, -0.959798, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.109000, -0.148373, -0.148373, 0.584646, -0.914469, -0.959802, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.113000, -0.146987, -0.146987, 0.584694, -0.914467, -0.959805, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.113000, -0.148525, -0.148525, 0.584737, -0.914457, -0.959815, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.113000, -0.149475, -0.149475, 0.584778, -0.914456, -0.959826, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.113000, -0.149802, -0.149802, 0.584819, -0.914451, -0.959837, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.114000, -0.149840, -0.149840, 0.584860, -0.914449, -0.959848, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.114000, -0.150292, -0.150292, 0.584900, -0.914445, -0.959858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.114000, -0.150427, -0.150427, 0.584941, -0.914442, -0.959867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.114000, -0.150204, -0.150204, 0.584984, -0.914440, -0.959876, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.114000, -0.149781, -0.149781, 0.585028, -0.914437, -0.959884, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.115000, -0.149252, -0.149252, 0.585074, -0.914435, -0.959890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.115000, -0.149036, -0.149036, 0.585120, -0.914433, -0.959896, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.115000, -0.148707, -0.148707, 0.585166, -0.914430, -0.959902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.115000, -0.148135, -0.148135, 0.585213, -0.914428, -0.959908, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.116000, -0.147294, -0.147294, 0.585260, -0.914426, -0.959913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.116000, -0.146849, -0.146849, 0.585307, -0.914423, -0.959918, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.116000, -0.146280, -0.146280, 0.585353, -0.914421, -0.959923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.116000, -0.145421, -0.145421, 0.585400, -0.914419, -0.959927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.116000, -0.144302, -0.144302, 0.585446, -0.914416, -0.959931, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.117000, -0.142950, -0.142950, 0.585492, -0.914414, -0.959935, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.117000, -0.142074, -0.142074, 0.585537, -0.914410, -0.959939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.117000, -0.141105, -0.141105, 0.585581, -0.914407, -0.959943, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.117000, -0.139877, -0.139877, 0.585625, -0.914404, -0.959946, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.118000, -0.138425, -0.138425, 0.585668, -0.914401, -0.959950, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.118000, -0.137358, -0.137358, 0.585709, -0.914396, -0.959953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.118000, -0.136097, -0.136097, 0.585749, -0.914392, -0.959957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.118000, -0.134705, -0.134705, 0.585789, -0.914388, -0.959960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.119000, -0.133257, -0.133257, 0.585828, -0.914385, -0.959964, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.119000, -0.132208, -0.132208, 0.585865, -0.914381, -0.959967, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.119000, -0.130977, -0.130977, 0.585902, -0.914376, -0.959970, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.119000, -0.129553, -0.129553, 0.585938, -0.914373, -0.959974, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.119000, -0.128135, -0.128135, 0.585974, -0.914369, -0.959977, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.120000, -0.126612, -0.126612, 0.586009, -0.914366, -0.959980, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.120000, -0.125521, -0.125521, 0.586044, -0.914362, -0.959983, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.120000, -0.124273, -0.124273, 0.586077, -0.914358, -0.959986, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.126000, -0.122927, -0.122927, 0.586110, -0.914354, -0.959989, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.126000, -0.126204, -0.126204, 0.586136, -0.914342, -0.960003, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.126000, -0.128963, -0.128963, 0.586161, -0.914342, -0.960020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.126000, -0.130746, -0.130746, 0.586185, -0.914336, -0.960037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.127000, -0.132191, -0.132191, 0.586211, -0.914338, -0.960053, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.127000, -0.133926, -0.133926, 0.586237, -0.914335, -0.960069, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.127000, -0.135332, -0.135332, 0.586267, -0.914337, -0.960082, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.127000, -0.136269, -0.136269, 0.586299, -0.914337, -0.960094, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.128000, -0.136989, -0.136989, 0.586334, -0.914338, -0.960104, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.128000, -0.138116, -0.138116, 0.586371, -0.914339, -0.960113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.128000, -0.139110, -0.139110, 0.586409, -0.914341, -0.960120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.128000, -0.139742, -0.139742, 0.586451, -0.914343, -0.960127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.129000, -0.140043, -0.140043, 0.586494, -0.914345, -0.960132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6.129000, -0.140800, -0.140800, 0.586538, -0.914347, -0.960137, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
